"bigram","rep_n","dem_n","rep_not","dem_not","ps_pvalue","compare","which","sig","app_ratio","R_ratio","D_ratio"
"love wife",12,25,478106,834940,0.739717154191526,-4.84296811868151e-06,"D",0,-4.84296811868151e-06,0.00250984066694833,0.00299413747881648
"loving husband",15,21,478103,834944,0.629764321949613,6.22225351479567e-06,"R",0,6.22225351479567e-06,0.00313730083368541,0.00251507548220584
"low cost",44,80,478074,834885,0.903336548876024,-3.78490820068863e-06,"D",0,-3.78490820068863e-06,0.00920274911214386,0.00958123993221273
"low half",4,34,478114,834931,0.00164576230128235,-3.23541341554097e-05,"D",1,-3.23541341554097e-05,0.000836613555649442,0.00407202697119041
"low income",29,106,478089,834859,0.000438200033221369,-6.62969463172341e-05,"D",1,-6.62969463172341e-05,0.00606544827845846,0.0126951429101819
"low level",34,61,478084,834904,0.984472904355128,-1.94480225291946e-06,"D",0,-1.94480225291946e-06,0.00711121522302026,0.0073056954483122
"low price",22,39,478096,834926,0.999999999999524,-6.94799108817729e-07,"D",0,-6.94799108817729e-07,0.00460137455607193,0.0046708544669537
"low rate",47,62,478071,834903,0.175148052209915,2.40474833141608e-05,"R",0,2.40474833141608e-05,0.00983020927888095,0.00742546094746486
"low tax",46,68,478072,834897,0.437306044642809,1.47700194758777e-05,"R",0,1.47700194758777e-05,0.00962105588996858,0.00814405394238082
"lower cost",36,28,478082,834937,0.00153268960994273,4.17608802457053e-05,"R",1,4.17608802457053e-05,0.00752952200084498,0.00335343397627445
"lower deficit",22,19,478096,834946,0.0329428903189124,2.32583007217141e-05,"R",1,2.32583007217141e-05,0.00460137455607193,0.00227554448390052
"lower rate",27,15,478091,834950,0.000325797637195596,3.85065901334385e-05,"R",1,3.85065901334385e-05,0.00564714150063373,0.00179648248728989
"lower tax",20,22,478098,834943,0.177301934156924,1.54822679688871e-05,"R",0,1.54822679688871e-05,0.00418306777824721,0.0026348409813585
"lowincome adult",0,49,478118,834916,2.62339726108858e-07,-5.8685094584803e-05,"D",1,-5.8685094584803e-05,0,0.0058685094584803
"lowincome child",3,24,478115,834941,0.0113346796171729,-2.24691181292674e-05,"D",1,-2.24691181292674e-05,0.000627460166737082,0.00287437197966382
"lowincome family",24,47,478094,834918,0.738704735051045,-6.09297126278325e-06,"D",0,-6.09297126278325e-06,0.00501968133389665,0.00562897846017498
"lowincome individual",7,23,478111,834942,0.193940303625373,-1.29053275812464e-05,"D",0,-1.29053275812464e-05,0.00146407372238652,0.00275460648051116
"lowincome student",2,24,478116,834941,0.00451682411296803,-2.4560652018391e-05,"D",1,-2.4560652018391e-05,0.000418306777824721,0.00287437197966382
"lowincome youth",0,54,478118,834911,5.97935730000967e-08,-6.46733695424359e-05,"D",1,-6.46733695424359e-05,0,0.00646733695424359
"lt col",7,32,478111,834933,0.0257558886402914,-2.36842225049857e-05,"D",1,-2.36842225049857e-05,0.00146407372238652,0.00383249597288509
"lukashenko regime",0,22,478118,834943,0.000875327678899034,-2.6348409813585e-05,"D",1,-2.6348409813585e-05,0,0.0026348409813585
"lung association",4,45,478114,834920,7.46063651196209e-05,-4.55283390622022e-05,"D",1,-4.55283390622022e-05,0.000836613555649442,0.00538944746186966
"lung cancer",18,121,478100,834844,1.50642928003586e-08,-0.000107268643970493,"D",1,-0.000107268643970493,0.00376476100042249,0.0144916253974718
"luther king",17,84,478101,834881,6.71296431632703e-05,-6.50469431731323e-05,"D",1,-6.50469431731323e-05,0.00355560761151013,0.0100603019288234
"lyndon johnson",13,29,478105,834936,0.565308198427075,-7.54205419566427e-06,"D",0,-7.54205419566427e-06,0.00271899405586069,0.00347319947542711
"machine tool",0,25,478118,834940,0.000349162734836604,-2.99413747881648e-05,"D",1,-2.99413747881648e-05,0,0.00299413747881648
"madam president",1075,1553,477043,833412,1.82348520465678e-06,0.00038844072896708,"R",1,0.00038844072896708,0.224839893080788,0.18599582018408
"madam speaker",21,22,478097,834943,0.1248182509853,1.75738018580107e-05,"R",0,1.75738018580107e-05,0.00439222116715957,0.0026348409813585
"magistrate judge",28,54,478090,834911,0.75533761575329,-6.11042064697496e-06,"D",0,-6.11042064697496e-06,0.0058562948895461,0.00646733695424359
"magnusonstevens fishery",10,24,478108,834941,0.502811046771641,-7.82838090540213e-06,"D",0,-7.82838090540213e-06,0.00209153388912361,0.00287437197966382
"maiden speech",9,34,478109,834931,0.0510130054707273,-2.18964647097916e-05,"D",0,-2.18964647097916e-05,0.00188238050021125,0.00407202697119041
"main street",91,118,478027,834847,0.0384433974502838,4.90062949101104e-05,"R",1,4.90062949101104e-05,0.0190329583910248,0.0141323289000138
"maine collins",31,25,478087,834940,0.00499181917591536,3.4896175774667e-05,"R",1,3.4896175774667e-05,0.00648375505628318,0.00299413747881648
"maine snowe",23,23,478095,834942,0.0780541523428024,2.05592146447313e-05,"R",0,2.05592146447313e-05,0.00481052794498429,0.00275460648051116
"maintenance air",2,34,478116,834931,0.000238382307059992,-3.65372019336569e-05,"D",1,-3.65372019336569e-05,0.000418306777824721,0.00407202697119041
"maintenance army",2,22,478116,834943,0.00812982820339752,-2.21653420353378e-05,"D",1,-2.21653420353378e-05,0.000418306777824721,0.0026348409813585
"maintenance operation",2,60,478116,834905,1.16639229811603e-07,-6.76762317133482e-05,"D",1,-6.76762317133482e-05,0.000418306777824721,0.00718592994915955
"maintenance repair",10,40,478108,834925,0.0235220463128923,-2.69908607698276e-05,"D",1,-2.69908607698276e-05,0.00209153388912361,0.00479061996610636
"maintenance support",5,46,478113,834919,0.000142627159647659,-4.46344601646052e-05,"D",1,-4.46344601646052e-05,0.0010457669445618,0.00550921296102232
"major brigadier",1,29,478117,834936,0.000349416023322932,-3.26404608651475e-05,"D",1,-3.26404608651475e-05,0.000209153388912361,0.00347319947542711
"major defense",33,31,478085,834934,0.0168909838807186,3.18933136037547e-05,"R",1,3.18933136037547e-05,0.0069020618341079,0.00371273047373243
"major disaster",30,48,478088,834917,0.79597842282657,5.2585770804318e-06,"R",0,5.2585770804318e-06,0.00627460166737082,0.00574874395932764
"major league",7,31,478111,834934,0.0326578705389182,-2.24865675134591e-05,"D",1,-2.24865675134591e-05,0.00146407372238652,0.00371273047373243
"major lieutenant",0,31,478118,834934,5.65796813549493e-05,-3.71273047373243e-05,"D",1,-3.71273047373243e-05,0,0.00371273047373243
"major major",1,61,478117,834904,2.65745809828339e-08,-7.09654205939984e-05,"D",1,-7.09654205939984e-05,0.000209153388912361,0.0073056954483122
"major oil",4,23,478114,834942,0.0329862173473181,-1.91799292486172e-05,"D",1,-1.91799292486172e-05,0.000836613555649442,0.00275460648051116
"major political",29,6,478089,834959,3.11536155699446e-08,5.3468552835425e-05,"R",1,5.3468552835425e-05,0.00606544827845846,0.000718592994915955
"major role",13,23,478105,834942,0.999999999984868,-3.56124246504721e-07,"D",0,-3.56124246504721e-07,0.00271899405586069,0.00275460648051116
"major rule",33,23,478085,834942,0.000771005297475432,4.14745535359674e-05,"R",1,4.14745535359674e-05,0.0069020618341079,0.00275460648051116
"major weapon",8,32,478110,834933,0.0462753110307929,-2.15926886158621e-05,"D",1,-2.15926886158621e-05,0.00167322711129888,0.00383249597288509
"majority agenda",9,35,478109,834930,0.0410375667438681,-2.30941197013182e-05,"D",1,-2.30941197013182e-05,0.00188238050021125,0.00419179247034307
"majority american",42,46,478076,834919,0.0361457988058689,3.27522937329682e-05,"R",1,3.27522937329682e-05,0.00878444233431914,0.00550921296102232
"majority control",5,145,478113,834820,7.74611870047366e-17,-0.000163202304325738,"D",1,-0.000163202304325738,0.0010457669445618,0.0173659973771356
"majority house",43,28,478075,834937,4.02484943383577e-05,5.64016174695705e-05,"R",1,5.64016174695705e-05,0.0089935957232315,0.00335343397627445
"majority leader",767,591,477351,834374,3.60268304733013e-53,0.00089639239296559,"R",1,0.00089639239296559,0.160420649295781,0.0707814099992215
"majority minority",40,55,478078,834910,0.295247715712642,1.77903310309817e-05,"R",0,1.77903310309817e-05,0.00836613555649442,0.00658710245339625
"majority party",49,45,478069,834920,0.00221694874383082,4.85906859483601e-05,"R",1,4.85906859483601e-05,0.0102485160567057,0.00538944746186966
"majority people",20,21,478098,834944,0.137903614941719,1.66799229604137e-05,"R",0,1.66799229604137e-05,0.00418306777824721,0.00251507548220584
"majority republican",13,33,478105,834932,0.31939420136223,-1.23326741617706e-05,"D",0,-1.23326741617706e-05,0.00271899405586069,0.00395226147203775
"majority rule",12,36,478106,834929,0.135395545181385,-1.8017173025474e-05,"D",0,-1.8017173025474e-05,0.00250984066694833,0.00431155796949573
"majority senate",67,58,478051,834907,9.58221191940084e-05,7.06687810627393e-05,"R",1,7.06687810627393e-05,0.0140132770571282,0.00694639895085423
"majority senator",12,40,478106,834925,0.0636901969863985,-2.28077929915804e-05,"D",0,-2.28077929915804e-05,0.00250984066694833,0.00479061996610636
"majority vote",49,162,478069,834803,9.21871876794499e-05,-9.15349480602511e-05,"D",1,-9.15349480602511e-05,0.0102485160567057,0.0194020108627308
"maker mark",28,2,478090,834963,3.18193343714027e-10,5.61676389124078e-05,"R",1,5.61676389124078e-05,0.0058562948895461,0.000239530998305318
"malcolm wallop",32,4,478086,834961,1.88516867668269e-10,6.2138464485849e-05,"R",1,6.2138464485849e-05,0.00669290844519554,0.000479061996610636
"management account",11,27,478107,834938,0.430860013824698,-9.3298119908583e-06,"D",0,-9.3298119908583e-06,0.00230068727803597,0.0032336684771218
"management act",17,78,478101,834887,0.000268079902098676,-5.78610132239728e-05,"D",1,-5.78610132239728e-05,0.00355560761151013,0.00934170893390741
"management activity",8,23,478110,834942,0.298090655886696,-1.08137936921227e-05,"D",0,-1.08137936921227e-05,0.00167322711129888,0.00275460648051116
"management administration",0,36,478118,834929,1.25863046641154e-05,-4.31155796949573e-05,"D",1,-4.31155796949573e-05,0,0.00431155796949573
"management agency",66,93,478052,834872,0.210022892763949,2.6659322470185e-05,"R",0,2.6659322470185e-05,0.0138041236682158,0.0111381914211973
"management budget",145,214,477973,834751,0.130583090933728,4.69742457362323e-05,"R",0,4.69742457362323e-05,0.0303272413922923,0.025629816818669
"management division",120,205,477998,834760,0.893476978066521,5.4647934318815e-06,"R",0,5.4647934318815e-06,0.0250984066694833,0.0245519273262951
"management entity",1,24,478117,834941,0.00157688007794888,-2.66521859075146e-05,"D",1,-2.66521859075146e-05,0.000209153388912361,0.00287437197966382
"management land",2,28,478116,834937,0.00139262914188161,-2.93512719844973e-05,"D",1,-2.93512719844973e-05,0.000418306777824721,0.00335343397627445
"management operation",3,22,478115,834943,0.0198667003465699,-2.00738081462142e-05,"D",1,-2.00738081462142e-05,0.000627460166737082,0.0026348409813585
"management oversight",4,23,478114,834942,0.0329862173473181,-1.91799292486172e-05,"D",1,-1.91799292486172e-05,0.000836613555649442,0.00275460648051116
"management personnel",1,23,478117,834942,0.00213452051019267,-2.5454530915988e-05,"D",1,-2.5454530915988e-05,0.000209153388912361,0.00275460648051116
"management plan",17,145,478101,834820,1.24879402848959e-11,-0.000138103897656254,"D",1,-0.000138103897656254,0.00355560761151013,0.0173659973771356
"management practice",11,27,478107,834938,0.430860013824698,-9.3298119908583e-06,"D",0,-9.3298119908583e-06,0.00230068727803597,0.0032336684771218
"management program",14,51,478104,834914,0.0181165478949842,-3.17989301201257e-05,"D",1,-3.17989301201257e-05,0.00292814744477305,0.00610804045678561
"management sec",1,23,478117,834942,0.00213452051019267,-2.5454530915988e-05,"D",1,-2.5454530915988e-05,0.000209153388912361,0.00275460648051116
"management service",23,47,478095,834918,0.621379188605274,-8.18450515190685e-06,"D",0,-8.18450515190685e-06,0.00481052794498429,0.00562897846017498
"management support",1,40,478117,834925,1.30911388624857e-05,-4.581466577194e-05,"D",1,-4.581466577194e-05,0.000209153388912361,0.00479061996610636
"management system",14,39,478104,834926,0.170758715499145,-1.74270702218066e-05,"D",0,-1.74270702218066e-05,0.00292814744477305,0.0046708544669537
"manager amendment",20,39,478098,834926,0.790264633222596,-4.87786688706493e-06,"D",0,-4.87786688706493e-06,0.00418306777824721,0.0046708544669537
"manager bill",17,35,478101,834930,0.679364185529937,-6.36184858832939e-06,"D",0,-6.36184858832939e-06,0.00355560761151013,0.00419179247034307
"manager center",2,27,478116,834938,0.00186902338630461,-2.81536169929707e-05,"D",1,-2.81536169929707e-05,0.000418306777824721,0.0032336684771218
"mandate act",5,30,478113,834935,0.0109347333528652,-2.54719803001797e-05,"D",1,-2.54719803001797e-05,0.0010457669445618,0.00359296497457977
"mandatory military",6,32,478112,834933,0.0133834154175626,-2.57757563941093e-05,"D",1,-2.57757563941093e-05,0.00125492033347416,0.00383249597288509
"mandatory quorum",0,36,478118,834929,1.25863046641154e-05,-4.31155796949573e-05,"D",1,-4.31155796949573e-05,0,0.00431155796949573
"mandatory spending",58,29,478060,834936,8.74308821316393e-09,8.6576970814898e-05,"R",1,8.6576970814898e-05,0.0121308965569169,0.00347319947542711
"manipulate currency",22,39,478096,834926,0.999999999999524,-6.94799108817729e-07,"D",0,-6.94799108817729e-07,0.00460137455607193,0.0046708544669537
"manmade fiber",0,25,478118,834940,0.000349162734836604,-2.99413747881648e-05,"D",1,-2.99413747881648e-05,0,0.00299413747881648
"manner consistent",14,66,478104,834899,0.000675615325970003,-4.97637549930245e-05,"D",1,-4.97637549930245e-05,0.00292814744477305,0.0079045229440755
"manner information",7,50,478111,834915,0.000263602618526198,-4.52420123524643e-05,"D",1,-4.52420123524643e-05,0.00146407372238652,0.00598827495763295
"manner original",5,21,478113,834944,0.10590273346188,-1.46930853764404e-05,"D",0,-1.46930853764404e-05,0.0010457669445618,0.00251507548220584
"manner secretary",8,27,478110,834938,0.135983489481333,-1.56044136582291e-05,"D",0,-1.56044136582291e-05,0.00167322711129888,0.0032336684771218
"manportable airdefense",15,23,478103,834942,0.823001004148937,3.82694353174249e-06,"R",0,3.82694353174249e-06,0.00313730083368541,0.00275460648051116
"manufacture job",15,60,478103,834905,0.00459864177158827,-4.04862911547414e-05,"D",1,-4.04862911547414e-05,0.00313730083368541,0.00718592994915955
"manufacture united",8,23,478110,834942,0.298090655886696,-1.08137936921227e-05,"D",0,-1.08137936921227e-05,0.00167322711129888,0.00275460648051116
"manufacturer association",25,9,478093,834956,1.56209906699642e-05,4.15094523043508e-05,"R",1,4.15094523043508e-05,0.00522883472280901,0.00107788949237393
"manufacturing company",6,25,478112,834940,0.0739274130704213,-1.73921714534231e-05,"D",0,-1.73921714534231e-05,0.00125492033347416,0.00299413747881648
"manufacturing facility",15,24,478103,834941,0.920640437245474,2.6292885402159e-06,"R",0,2.6292885402159e-06,0.00313730083368541,0.00287437197966382
"manufacturing job",22,58,478096,834907,0.123458184045484,-2.3450243947823e-05,"D",0,-2.3450243947823e-05,0.00460137455607193,0.00694639895085423
"manufacturing license",26,19,478092,834946,0.00474596532079851,3.16244362782085e-05,"R",1,3.16244362782085e-05,0.00543798811172137,0.00227554448390052
"manufacturing plant",11,21,478107,834944,0.955526863122002,-2.14388204169875e-06,"D",0,-2.14388204169875e-06,0.00230068727803597,0.00251507548220584
"manufacturing sector",20,48,478098,834917,0.282978404381961,-1.56567618108043e-05,"D",0,-1.56567618108043e-05,0.00418306777824721,0.00574874395932764
"manufacturing united",3,24,478115,834941,0.0113346796171729,-2.24691181292674e-05,"D",1,-2.24691181292674e-05,0.000627460166737082,0.00287437197966382
"map entitle",9,40,478109,834925,0.0132629513547115,-2.90823946589512e-05,"D",1,-2.90823946589512e-05,0.00188238050021125,0.00479061996610636
"map legal",0,31,478118,834934,5.65796813549493e-05,-3.71273047373243e-05,"D",1,-3.71273047373243e-05,0,0.00371273047373243
"mar ap",68,159,478050,834806,0.0508618871648594,-4.82028391923228e-05,"D",0,-4.82028391923228e-05,0.0142224304460405,0.0190427143652728
"mar apr",84,93,478034,834872,0.00291917485733802,6.43069324744099e-05,"R",1,6.43069324744099e-05,0.0175688846686383,0.0111381914211973
"mar aug",251,430,477867,834535,0.839956296030991,9.9833598135909e-06,"R",0,9.9833598135909e-06,0.0524975006170025,0.0514991646356434
"mar ehiers",226,376,477892,834589,0.593485374859651,2.23683821279366e-05,"R",0,2.23683821279366e-05,0.0472686658941935,0.0450318276813998
"mar feb",441,864,477677,834101,0.0525944901045146,-0.000112407467575465,"D",0,-0.000112407467575465,0.092236644510351,0.103477391267897
"mar jan",233,458,477885,834507,0.152195869944774,-6.11985899533786e-05,"D",0,-6.11985899533786e-05,0.04873273961658,0.0548525986119179
